id,name,company,category,salary_from,salary_to,salary_currency,salary_avg,salary_avg_byn,experience,employment,schedule,description,key_skills,skills_count,area,published_at,alternate_url,archived,source
real_vac_0896,Бизнес-аналитик,БПС-Сбербанк,Экономика,1165.0,1359.0,BYN,1258.0,1258.0,без опыта,полная занятость,гибкий график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Отчетность', 'Финансы', 'Анализ', 'Налоги', 'Бухгалтерия']",5,Минск,2025-11-05T17:41:26,https://real-job.by/vacancy/896,False,
real_vac_0897,Педагог-психолог,Школа №61,Педагогика,1504.0,1779.0,BYN,1642.0,1642.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Преподавание', 'Методики обучения', 'Психология', 'Воспитание', 'Разработка учебных программ']",5,Гомель,2025-11-11T17:41:26,https://real-job.by/vacancy/897,False,
real_vac_0898,Юрист,ЛексЭст,Юриспруденция,1503.0,1928.0,BYN,1733.0,1733.0,от 1 года до 3 лет,частичная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Правоведение', 'Корпоративное право', 'Нотариальные действия', 'Консультация', 'Судопроизводство']",5,Гомель,2025-11-18T17:41:26,https://real-job.by/vacancy/898,False,
real_vac_0899,DevOps инженер,IBA,ИТ,1973.0,2465.0,BYN,2189.0,2189.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Machine Learning', 'PostgreSQL', 'Java', 'React', 'Python']",5,Гомель,2025-11-18T17:41:26,https://real-job.by/vacancy/899,False,
real_vac_0900,Маркетолог,МТБанк,Экономика,1465.0,1786.0,BYN,1635.0,1635.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Налоги', 'Бюджетирование', '1C', 'Отчетность', 'Аудит']",5,Минск,2025-11-19T17:41:26,https://real-job.by/vacancy/900,False,
real_vac_0901,Инженер-энергетик,БЕЛАЗ,Инженерия,2010.0,2627.0,BYN,2333.0,2333.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['AutoCAD', 'Строительство', 'Наладка', 'Проектирование', 'Черчение']",5,Гомель,2025-11-11T17:41:26,https://real-job.by/vacancy/901,False,
real_vac_0902,Бухгалтер,БПС-Сбербанк,Экономика,1102.0,1489.0,BYN,1358.0,1358.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Отчетность', 'Финансы', 'Анализ', 'Аудит', 'Бюджетирование']",5,Могилев,2025-11-18T17:41:26,https://real-job.by/vacancy/902,False,
real_vac_0903,Невролог,Стоматология,Медицина,1772.0,2377.0,BYN,2140.0,2140.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Медицинские процедуры', 'Уход за пациентами', 'Реанимация', 'Педиатрия', 'Лечение']",5,Гомель,2025-11-17T17:41:26,https://real-job.by/vacancy/903,False,
real_vac_0904,Инженер-строитель,Белэнерго,Инженерия,1731.0,2067.0,BYN,1954.0,1954.0,от 1 года до 3 лет,частичная занятость,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Техническое обслуживание', 'Наладка', 'Проектирование', 'SolidWorks', 'AutoCAD']",5,Витебск,2025-11-10T17:41:26,https://real-job.by/vacancy/904,False,
real_vac_0905,Преподаватель вуза,Лицей БГУ,Педагогика,769.0,1017.0,BYN,945.0,945.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Методики обучения', 'Оценивание', 'Воспитание', 'Преподавание', 'Психология']",5,Минск,2025-11-12T17:41:26,https://real-job.by/vacancy/905,False,
real_vac_0906,Педиатр,Стоматология,Медицина,1673.0,2350.0,BYN,2090.0,2090.0,от 1 года до 3 лет,полная занятость,гибкий график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Медицинские процедуры', 'Лечение', 'Уход за пациентами', 'Диагностика', 'Терапия']",5,Минск,2025-11-07T17:41:26,https://real-job.by/vacancy/906,False,
